run1,run2,family,skew_trec,skew_cop,collection
6,15,C,0.107230976318814,0.00771772655251529,adhoc5
6,16,C,0.0181069623949314,-0.00500983395943885,adhoc5
6,17,C,0.447219456996888,-0.00747319892031174,adhoc5
6,18,SJ,-0.738262924117415,0.00365847002321019,adhoc5
6,19,C,0.390491292442211,0.00350288100796034,adhoc5
6,20,SG,-0.223693892223904,0.0026349299178446,adhoc5
6,21,SJ,0.251472829597337,0.00194960880080431,adhoc5
6,22,SJ,-0.290923138244171,-0.00377005982846422,adhoc5
6,24,C,0.077422954972283,-0.00688926487123421,adhoc5
6,25,Tawn2_180,0.194169631117658,0.27528304174736,adhoc5
6,26,SJ,-0.339651233854953,0.00519489729372878,adhoc5
6,27,C,-0.239956803576415,0.000884145240619694,adhoc5
6,28,SJ,-0.295645849991531,-0.00545145807822851,adhoc5
6,29,SJ,-0.108561321430056,-0.00296778994114044,adhoc5
6,30,Tawn2_180,0.285981268397408,0.434616798706214,adhoc5
6,31,SJ,-0.493760718368111,-0.000108145857760163,adhoc5
6,32,Tawn180,-0.524511997496364,-0.251915397215949,adhoc5
6,33,Tawn2_180,-0.0560738612638585,0.172460820509417,adhoc5
6,34,N,-0.0098903644002746,0.00688609106720883,adhoc5
6,35,SJ,-0.216451698413419,0.00227649615468408,adhoc5
6,36,C,-0.0446506767667658,-0.00158522163814192,adhoc5
6,39,SG,-0.0714220333686348,0.00100995389465714,adhoc5
6,40,SJ,-0.36124842621485,-0.00240786213324048,adhoc5
6,41,SJ,0.0168201235410595,-0.00061547502169226,adhoc5
6,42,SJ,0.0508922219853644,0.00641782952192087,adhoc5
6,43,t,-0.208945952465102,0.0114161704810745,adhoc5
6,47,SJ,0.0134245280988774,-0.000507291010137912,adhoc5
6,48,SJ,0.0114781699295542,-0.000856517446357158,adhoc5
6,49,SJ,-0.340675872306949,0.012697006020872,adhoc5
6,50,C,0.00199388702920914,-0.0110821552869916,adhoc5
6,51,C,1.1436783751677,-0.00508220888035519,adhoc5
6,52,Tawn2_180,-0.000186101860415682,0.294225455032585,adhoc5
6,53,SJ,0.00883768290625804,-0.00603035984605933,adhoc5
6,54,C,0.961710834669263,-0.00548218929130524,adhoc5
6,55,C,-0.131865563057937,0.00115231271161247,adhoc5
6,56,SJ,-0.0811699945664578,-0.00108566256971171,adhoc5
6,57,SBB8,0.0168739716694288,0.00428614188358259,adhoc5
6,58,N,-0.200770865783907,-4.52611298341667e-06,adhoc5
6,59,SJ,-0.343385173900601,-0.00577951566695123,adhoc5
6,60,t,0.143378952587037,-0.00429963231223522,adhoc5
6,61,SG,0.296703460479761,0.00106041996392955,adhoc5
7,8,Tawn2_180,1.97501713431726,0.868351444440151,adhoc5
7,9,C,0.424217432129042,0.00384383819251763,adhoc5
7,10,Tawn2_180,0.592799479468904,0.36600284951966,adhoc5
7,11,C,-0.130969753423093,-0.00468705851681591,adhoc5
7,12,SJ,0.0309807166499824,-0.00243824784143126,adhoc5
7,13,N,-0.408373528523541,0.00216244989908454,adhoc5
7,14,C,-0.0954975533078443,-0.00504834956400588,adhoc5
7,15,Tawn,0.345641001005472,0.231929786321934,adhoc5
7,16,Tawn2_180,0.155487091010761,0.288657371046958,adhoc5
7,17,C,0.280177799765004,0.0104421265045015,adhoc5
7,18,C,-0.590269745860538,-0.00197430657301125,adhoc5
7,19,C,0.197850931843914,-0.0166050223310304,adhoc5
7,20,SJ,-0.0178982095300553,-0.00622544139273209,adhoc5
7,21,C,0.128310255081004,0.00012952997309502,adhoc5
7,22,C,0.00480355117241074,-0.00041156681929779,adhoc5
7,24,Tawn2_180,0.396555286218062,0.405405542894689,adhoc5
7,25,SJ,-0.053003225449466,-0.00212034846220966,adhoc5
7,26,SJ,-0.118707514804239,-0.00318112572553907,adhoc5
7,27,C,-0.059846494824654,0.00664234536441208,adhoc5
7,28,C,-0.161357859543733,0.00389144971659488,adhoc5
7,29,SJ,0.204186703576754,-0.00561392434840411,adhoc5
7,30,SJ,0.332761189973593,-0.00137915605718789,adhoc5
7,31,SJ,-0.545534451559586,0.0113644770695368,adhoc5
7,32,SJ,-0.445643015713492,3.14442787277413e-05,adhoc5
7,33,Tawn2_180,0.270646407660295,0.360862567332902,adhoc5
7,34,Tawn2_180,0.0515799632270686,0.361198857733381,adhoc5
7,35,SJ,-0.298513610050011,-0.0183890093491337,adhoc5
7,36,SJ,-0.128268886721906,0.000572539513989087,adhoc5
7,39,SJ,0.354827301498345,0.000934606300314226,adhoc5
7,40,SJ,0.321268237608689,0.00444565030004676,adhoc5
7,41,Tawn2_180,0.372421622385092,0.501095053859211,adhoc5
7,42,SJ,0.0446314785330338,0.00415500696999722,adhoc5
7,43,SJ,0.352607932339894,-0.00121210411578364,adhoc5
7,47,SJ,-0.194071609325033,0.000848030741871596,adhoc5
7,48,SBB8,-0.273995876396085,0.000249234182989319,adhoc5
7,49,SJ,-0.146931778501104,-0.00630075979474498,adhoc5
7,50,C,-0.867131723137772,-0.00371689244086744,adhoc5
7,51,SJ,0.414417997935273,-0.000873683357557631,adhoc5
7,52,SJ,-0.230475968343083,0.00601536520665664,adhoc5
7,53,SJ,-0.16345102796446,0.00533221578258732,adhoc5
7,54,C,0.391095697564986,0.00374552143506521,adhoc5
7,55,F,0.0367773218253065,0.00740491057932235,adhoc5
7,56,SJ,-0.120220785762562,-0.00476071602772945,adhoc5
7,57,SJ,-0.198322261864045,-0.00306883243310199,adhoc5
7,58,SJ,-0.231556608814826,-0.00781884535576366,adhoc5
7,59,SJ,-0.0409453712949388,-0.00182986695475383,adhoc5
7,60,Tawn2_180,0.310281445752902,0.339928619602492,adhoc5
7,61,Tawn2_180,0.226430447338992,0.381280699367661,adhoc5
8,9,SG,0.00263816152957728,-0.00297420481336318,adhoc5
8,10,Tawn2_180,0.316806518193906,0.303664826526654,adhoc5
8,11,SJ,-0.300343920567047,-0.000696891818016406,adhoc5
8,12,SJ,-0.0318302414503261,0.00151220598306503,adhoc5
8,13,C,-0.433432497221968,0.00486397541917257,adhoc5
8,14,C,-0.246251378305956,0.00589538821002661,adhoc5
8,15,SJ,0.0625552503025719,0.00339510455065321,adhoc5
8,16,SJ,-0.054992890374702,0.00144968289383233,adhoc5
8,17,C,-0.469308981197862,-0.000610468266915934,adhoc5
8,18,SJ,-0.477455968157886,-0.0068359155313197,adhoc5
8,19,SG,-0.0112404909114964,0.00672847522375029,adhoc5
8,20,t,-0.0711422826486159,0.00519165545201798,adhoc5
8,21,SJ,-0.0176600652234208,-0.00471666177944934,adhoc5
8,22,SJ,-0.0966636962575704,-0.00334214339992337,adhoc5
8,24,SJ,0.0264045528376009,-0.00664233426751267,adhoc5
8,25,t,0.0238727947547235,0.00703647011732703,adhoc5
8,26,SJ,-0.143984346967246,0.00570952726960687,adhoc5
8,27,C,-0.270798964263231,0.00411382714703752,adhoc5
8,28,C,-0.460894151212952,-0.000391057840950448,adhoc5
8,29,SJ,-0.186522791028696,0.00610349202403005,adhoc5
8,30,C,-0.213993525185966,-0.00706827946848788,adhoc5
8,31,SJ,-0.749146558882319,-0.00674731296056584,adhoc5
8,32,Tawn180,-0.909604590867654,-0.422276295453626,adhoc5
8,33,SG,0.102079629040774,-0.00909771958965804,adhoc5
8,34,SJ,-0.0526353093883381,0.0104390608707455,adhoc5
8,35,SJ,-0.278625786631392,-0.00595474686142258,adhoc5
8,36,SJ,-0.252503350384245,-0.00443731323942911,adhoc5
8,39,t,0.12244211286951,-0.00368800215245609,adhoc5
8,40,N,-0.544670753020632,0.00261531159131256,adhoc5
8,41,t,0.124246966205959,0.0125652085060241,adhoc5
8,42,SJ,-0.0425154394033358,-0.00310754408427103,adhoc5
8,43,SJ,-0.0137483281818011,-0.00737877457857783,adhoc5
8,47,SJ,-0.224612751465841,0.00308221463557573,adhoc5
8,48,Tawn180,-0.363892332632449,-0.436149831002101,adhoc5
8,49,C,-0.585221121872345,-0.00565111013767191,adhoc5
8,50,Tawn180,-0.694562897695438,-0.265422598523755,adhoc5
8,51,SJ,0.243731561505751,0.00392412195818942,adhoc5
8,52,SJ,-0.21192867160587,-0.0045407052494646,adhoc5
8,53,SJ,0.0102442135884397,0.00878598384138469,adhoc5
8,54,BB7,-0.198643208087465,-0.00470402784992611,adhoc5
8,55,Tawn,0.022540857207907,0.144373949084116,adhoc5
8,56,C,-0.119565322541042,0.00612455013832654,adhoc5
8,57,C,-0.238570023453599,0.00903578407516734,adhoc5
8,58,SJ,-0.150798790602151,0.00929880810450126,adhoc5
8,59,SJ,-0.102748712641118,-0.000137195002871777,adhoc5
8,60,SJ,-0.057875432749275,0.00337322238832616,adhoc5
8,61,SJ,-0.180649373562047,0.00102466852369629,adhoc5
9,10,Tawn2_180,0.158800905768965,0.183524304722353,adhoc5
9,11,Tawn180,-0.142443492265929,-0.154979221198778,adhoc5
9,12,SJ,-0.156567923107209,-0.00369363802033453,adhoc5
9,13,SJ,-0.163155508368371,0.00475726086905338,adhoc5
9,14,C,-0.216848212708008,0.00221458298168769,adhoc5
9,15,SJ,0.0311150537919835,0.00105497682646707,adhoc5
9,16,t,0.00364095076296284,0.000830966374020887,adhoc5
9,17,SJ,0.00158032710619735,0.00211221798148587,adhoc5
9,18,Tawn180,-1.0602327789847,-0.20277760314719,adhoc5
9,19,C,0.55064426945451,0.00502737314480677,adhoc5
9,20,SJ,-0.137541983638801,-0.00329881382991794,adhoc5
9,21,SJ,0.379966472792273,-0.00293565226998655,adhoc5
9,22,SJ,-0.202139661017017,0.00275162427116776,adhoc5
9,24,C,8.38316924079148e-05,0.00137369620053215,adhoc5
9,25,SJ,0.00889899254382886,-0.00189984953559391,adhoc5
9,26,SJ,-0.485197984015585,-0.00056668206599345,adhoc5
9,27,C,-0.0884342684472227,-0.000561437436008962,adhoc5
9,28,N,-0.184290035097248,0.00537049647783441,adhoc5
9,29,C,0.146526747542884,-0.00219865568904109,adhoc5
9,30,SJ,0.0511255587096962,0.00136422109951408,adhoc5
9,31,SJ,-0.515971717216344,0.00679697114555301,adhoc5
9,32,SJ,-0.508568224217188,0.00590323984637813,adhoc5
9,33,Tawn2_180,0.143408936142222,0.11872157675784,adhoc5
9,34,Tawn2_180,0.306919953386457,0.149261720844767,adhoc5
9,35,SJ,-0.281332740175744,0.00431427089606666,adhoc5
9,36,SJ,-0.271327463306952,-0.000389988011354474,adhoc5
9,39,SJ,-0.125896356598927,-0.00370987652768039,adhoc5
9,40,SJ,-0.115695598886911,0.00194374457278792,adhoc5
9,41,SJ,0.105213740327264,-0.00290666876829564,adhoc5
9,42,SJ,-0.0172912205298948,-0.000115515733013322,adhoc5
