run1,run2,family,skew_trec,skew_cop,collection
7,87,F,-1.39350033053636,-0.00297017604606484,web2010
7,88,Tawn2,-0.62202887199651,-0.801956949922526,web2010
8,9,Tawn180,-1.29140483705359,-0.325403623371023,web2010
8,10,C,-1.33342759589021,0.0229617951604216,web2010
8,11,SG,-1.49534317031276,0.00506381906165317,web2010
8,12,C,-1.17378927431723,-0.0173630291492051,web2010
8,13,SJ,-1.62178644991974,-0.0102403978975337,web2010
8,14,I,-0.99040307406522,0.0102328767681884,web2010
8,15,I,-0.0268815393163051,0.00419722660083218,web2010
8,16,Tawn2,-1.57425512100516,-0.623367205371012,web2010
8,17,I,-1.36782982611503,0.0163375659015565,web2010
8,18,I,-0.0741478085512291,0.0120699843275613,web2010
8,19,SG,-1.2247632346986,-9.56758415241622e-05,web2010
8,20,Tawn2_180,-1.08207639342219,0.277215957977476,web2010
8,21,Tawn180,-0.356775214737518,-0.119210495741698,web2010
8,22,Tawn180,-0.319691250638661,-0.431949344675403,web2010
8,24,F,-0.650808056453552,-0.00749267017583582,web2010
8,25,SG,-0.589934223272622,0.00436679175895072,web2010
8,26,SG,-0.564057938037043,0.0256946943713945,web2010
